X;Y;;;;;;;;;;;
-58,52115741;-34,64027869;;;;;;;;;;;
-58,51863479;-34,64038233;;;;;;;;;;;
-58,47022898;-34,68891204;;;;;;;;;;;
-58,47250971;-34,69097766;;;;;;;;;;;
-58,44134681;-34,6635099;;;;;;;;;;;
-58,37109828;-34,60305643;;;;;;;;;;;
-58,42256051;-34,60301517;;;;;;;;;;;
-58,41174473;-34,60408265;;;;;;;;;;;
-58,43622352;-34,60072513;;;;;;;;;;;
-58,41034706;-34,60402951;;;;;;;;;;;
-58,43760173;-34,6002638;;;;;;;;;;;
-58,44951717;-34,58988929;;;;;;;;;;;
-58,39529165;-34,60449607;;;;;;;;;;;
-58,40083885;-34,60467495;;;;;;;;;;;
-58,41566309;-34,60380402;;;;;;;;;;;
-58,36901515;-34,60290759;;;;;;;;;;;
-58,40664511;-34,60441236;;;;;;;;;;;
-58,41674885;-34,60359768;;;;;;;;;;;
-58,41803394;-34,6034683;;;;;;;;;;;
-58,40448283;-34,60466352;;;;;;;;;;;
-58,38220928;-34,60373898;;;;;;;;;;;
-58,44507904;-34,59404167;;;;;;;;;;;
-58,44759966;-34,5917024;;;;;;;;;;;
-58,40781467;-34,6042567;;;;;;;;;;;
-58,37807495;-34,60349067;;;;;;;;;;;
-58,43220015;-34,60207187;;;;;;;;;;;
-58,37522038;-34,60331575;;;;;;;;;;;
-58,43347465;-34,60164528;;;;;;;;;;;
-58,41318593;-34,60413684;;;;;;;;;;;
-58,42410493;-34,60286187;;;;;;;;;;;
-58,44165347;-34,597222;;;;;;;;;;;
-58,44582193;-34,59335317;;;;;;;;;;;
-58,40891736;-34,60411825;;;;;;;;;;;
-58,39678268;-34,60453281;;;;;;;;;;;
-58,44430137;-34,59476367;;;;;;;;;;;
-58,45517663;-34,58736484;;;;;;;;;;;
-58,43017251;-34,6022557;;;;;;;;;;;
-58,40213995;-34,60471294;;;;;;;;;;;
-58,43485263;-34,60118405;;;;;;;;;;;
-58,4487498;-34,59061555;;;;;;;;;;;
-58,38371515;-34,60382737;;;;;;;;;;;
-58,36819005;-34,60283208;;;;;;;;;;;
-58,37666269;-34,60340418;;;;;;;;;;;
-58,4397652;-34,59897415;;;;;;;;;;;
-58,45277751;-34,58823769;;;;;;;;;;;
-58,42095663;-34,60317442;;;;;;;;;;;
-58,38939512;-34,60421806;;;;;;;;;;;
-58,45076844;-34,58869053;;;;;;;;;;;
-58,45389676;-34,58744044;;;;;;;;;;;
-58,43107106;-34,60216397;;;;;;;;;;;
-58,38790511;-34,60410229;;;;;;;;;;;
-58,40363363;-34,60474987;;;;;;;;;;;
-58,39948264;-34,6046346;;;;;;;;;;;
-58,38097892;-34,60366858;;;;;;;;;;;
-58,38096278;-34,60403198;;;;;;;;;;;
-58,38096278;-34,60403198;;;;;;;;;;;
-58,38097892;-34,60366858;;;;;;;;;;;
-58,39822192;-34,60457957;;;;;;;;;;;
-58,42710568;-34,60256484;;;;;;;;;;;
-58,40547223;-34,60456294;;;;;;;;;;;
-59,56647021;-35,52591373;;;;;;;;;;;
-58,37246478;-34,60314633;;;;;;;;;;;
-58,39386084;-34,60446188;;;;;;;;;;;
-58,39082288;-34,60433328;;;;;;;;;;;
-58,41951245;-34,60331947;;;;;;;;;;;
-58,37385386;-34,60323201;;;;;;;;;;;
-58,41451642;-34,6040147;;;;;;;;;;;
-58,4387663;-34,59987389;;;;;;;;;;;
-58,44259166;-34,59635138;;;;;;;;;;;
-58,37947503;-34,60357643;;;;;;;;;;;
-58,38513628;-34,60391075;;;;;;;;;;;
-58,44353937;-34,59547131;;;;;;;;;;;
-58,38659454;-34,60399774;;;;;;;;;;;
-58,42857317;-34,60241906;;;;;;;;;;;
-58,52264634;-34,64859551;;;;;;;;;;;
-59,56647026;-35,5259137;;;;;;;;;;;
-58,42250854;-34,591373;;;;;;;;;;;
-58,43007247;-34,58612668;;;;;;;;;;;
;;;;;;;;;;;;
-58,40122913;-34,56792566;;;;;;;;;;;
-58,41375511;-34,55608179;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
-58,40194257;-34,56791636;;;;;;;;;;;
-58,40194257;-34,56791636;;;;;;;;;;;
-58,41375511;-34,55608179;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
-58,4658268;-34,55946332;;;;;;;;;;;
-58,46967286;-34,55516329;;;;;;;;;;;
-58,46372946;-34,561966;;;;;;;;;;;
-58,46048919;-34,5657014;;;;;;;;;;;
-58,46130271;-34,56476358;;;;;;;;;;;
-58,45888925;-34,56754562;;;;;;;;;;;
-58,47270387;-34,5514635;;;;;;;;;;;
-58,46213043;-34,56380935;;;;;;;;;;;
-58,47070432;-34,55408983;;;;;;;;;;;
-58,46516345;-34,56023659;;;;;;;;;;;
-58,45966569;-34,56665063;;;;;;;;;;;
-58,37387801;-34,65170543;;;;;;;;;;;
-58,38115094;-34,65374027;;;;;;;;;;;
-58,45313663;-34,56278687;;;;;;;;;;;
-58,50087271;-34,59453204;;;;;;;;;;;
-58,49266883;-34,60471515;;;;;;;;;;;
-58,49185032;-34,60563487;;;;;;;;;;;
-58,49412014;-34,60292906;;;;;;;;;;;
-58,49463966;-34,60223653;;;;;;;;;;;
-58,49343896;-34,60383721;;;;;;;;;;;
-58,4966241;-34,59959096;;;;;;;;;;;
-58,49584474;-34,60062999;;;;;;;;;;;
-58,51468728;-34,65129527;;;;;;;;;;;
-58,51709857;-34,64955196;;;;;;;;;;;
-58,50457579;-34,65892641;;;;;;;;;;;
-58,50578284;-34,65793092;;;;;;;;;;;
-58,50990884;-34,65468721;;;;;;;;;;;
-58,49426737;-34,58019781;;;;;;;;;;;
-58,50069139;-34,57529245;;;;;;;;;;;
-58,50294565;-34,57354967;;;;;;;;;;;
-58,49104182;-34,58288116;;;;;;;;;;;
-58,48879299;-34,5848183;;;;;;;;;;;
-58,48118192;-34,59032863;;;;;;;;;;;
-58,49175088;-34,58226958;;;;;;;;;;;
-58,4954675;-34,57943673;;;;;;;;;;;
-58,50787897;-34,57070819;;;;;;;;;;;
-58,49345272;-34,58088499;;;;;;;;;;;
-58,50533868;-34,57214581;;;;;;;;;;;
-58,50667382;-34,57140596;;;;;;;;;;;
-58,49803402;-34,57736053;;;;;;;;;;;
-58,49629812;-34,57863561;;;;;;;;;;;
-58,49965593;-34,57609715;;;;;;;;;;;
-58,47213372;-34,58005267;;;;;;;;;;;
-58,48252841;-34,58747295;;;;;;;;;;;
-58,48069463;-34,58608926;;;;;;;;;;;
-58,47800232;-34,58405767;;;;;;;;;;;
-58,48169029;-34,58684053;;;;;;;;;;;
-58,46073034;-34,57268;;;;;;;;;;;
-58,48471;-34,58911895;;;;;;;;;;;
-58,45952438;-34,57154172;;;;;;;;;;;
-58,47665128;-34,58303809;;;;;;;;;;;
-58,46252311;-34,57420238;;;;;;;;;;;
-58,46154978;-34,57350821;;;;;;;;;;;
-58,47943788;-34,58514096;;;;;;;;;;;
-58,45862794;-34,57065634;;;;;;;;;;;
-58,38150546;-34,60906163;;;;;;;;;;;
-58,38068569;-34,60900191;;;;;;;;;;;
-58,37637169;-34,60870193;;;;;;;;;;;
-59,56646082;-35,52590305;;;;;;;;;;;
-58,38194422;-34,60908825;;;;;;;;;;;
-58,37493449;-34,60860287;;;;;;;;;;;
-58,37778504;-34,60880075;;;;;;;;;;;
-58,38729102;-34,60945487;;;;;;;;;;;
-58,38344182;-34,60919093;;;;;;;;;;;
-58,386258;-34,60938408;;;;;;;;;;;
-58,38484454;-34,60928712;;;;;;;;;;;
-58,37919133;-34,60889905;;;;;;;;;;;
-58,40405438;-34,63553763;;;;;;;;;;;
-58,48171169;-34,54410716;;;;;;;;;;;
-58,47649653;-34,54239596;;;;;;;;;;;
-58,42306973;-34,65172334;;;;;;;;;;;
-58,42382028;-34,65118172;;;;;;;;;;;
-58,42141898;-34,65291455;;;;;;;;;;;
-58,41899306;-34,65466434;;;;;;;;;;;
-58,44062219;-34,62499107;;;;;;;;;;;
-58,43249827;-34,63954775;;;;;;;;;;;
-58,46921184;-34,58873646;;;;;;;;;;;
-58,46819091;-34,58954081;;;;;;;;;;;
-58,49366268;-34,58789027;;;;;;;;;;;
-58,49592701;-34,58929654;;;;;;;;;;;
-58,39391034;-34,58405348;;;;;;;;;;;
-58,39599838;-34,58338577;;;;;;;;;;;
-58,3910058;-34,5849866;;;;;;;;;;;
-58,46530959;-34,53829683;;;;;;;;;;;
-58,39731475;-34,58307887;;;;;;;;;;;
-58,38744385;-34,58590291;;;;;;;;;;;
-58,45811758;-34,54605862;;;;;;;;;;;
-58,4024903;-34,58173703;;;;;;;;;;;
-58,45010412;-34,55387962;;;;;;;;;;;
-58,423247;-34,57116829;;;;;;;;;;;
-58,38584929;-34,58658825;;;;;;;;;;;
-58,45651452;-34,54736879;;;;;;;;;;;
-58,40791001;-34,57815292;;;;;;;;;;;
-58,38197227;-34,58869873;;;;;;;;;;;
-58,45300748;-34,55050475;;;;;;;;;;;
-58,46580861;-34,53748913;;;;;;;;;;;
-58,40464766;-34,58051518;;;;;;;;;;;
-58,42407726;-34,57082298;;;;;;;;;;;
-58,44687198;-34,55763692;;;;;;;;;;;
-58,37785941;-34,59107842;;;;;;;;;;;
-59,56646108;-35,52590279;;;;;;;;;;;
-58,42055049;-34,57236409;;;;;;;;;;;
-58,43549158;-34,56425451;;;;;;;;;;;
-58,44769485;-34,55668031;;;;;;;;;;;
-58,41795166;-34,57353796;;;;;;;;;;;
-58,44523596;-34,55953856;;;;;;;;;;;
-58,4381776;-34,56294682;;;;;;;;;;;
-58,45979634;-34,54471964;;;;;;;;;;;
-58,3828395;-34,58822662;;;;;;;;;;;
-58,46129514;-34,54332766;;;;;;;;;;;
-58,43224723;-34,5661701;;;;;;;;;;;
-58,43441134;-34,56488864;;;;;;;;;;;
-58,44851729;-34,55572427;;;;;;;;;;;
-58,4509139;-34,55294313;;;;;;;;;;;
-58,45892522;-34,54540287;;;;;;;;;;;
-58,44929884;-34,55481575;;;;;;;;;;;
-58,43664591;-34,56356068;;;;;;;;;;;
-58,43017698;-34,56739142;;;;;;;;;;;
-58,40367322;-34,58129246;;;;;;;;;;;
-58,461984;-34,54268794;;;;;;;;;;;
-58,45729461;-34,54672029;;;;;;;;;;;
-58,38090933;-34,58927732;;;;;;;;;;;
-58,46630369;-34,53668769;;;;;;;;;;;
-58,39172202;-34,58475638;;;;;;;;;;;
-58,46483602;-34,53906313;;;;;;;;;;;
-58,41094185;-34,5767998;;;;;;;;;;;
-58,41316148;-34,5757967;;;;;;;;;;;
-58,46336529;-34,54137063;;;;;;;;;;;
-58,45157681;-34,55217304;;;;;;;;;;;
-58,40691667;-34,57868238;;;;;;;;;;;
-58,40153457;-34,58204536;;;;;;;;;;;
-58,41463133;-34,57482212;;;;;;;;;;;
-58,38863781;-34,58532374;;;;;;;;;;;
-58,42174361;-34,57182287;;;;;;;;;;;
-58,44604831;-34,55859422;;;;;;;;;;;
-58,37939695;-34,59010268;;;;;;;;;;;
-58,39936478;-34,58271475;;;;;;;;;;;
-58,4541586;-34,5494053;;;;;;;;;;;
-58,4541586;-34,5494053;;;;;;;;;;;
-58,45230977;-34,55131837;;;;;;;;;;;
-58,40995844;-34,57723959;;;;;;;;;;;
-58,46680762;-34,53584272;;;;;;;;;;;
-58,4471154;-34,5634775;;;;;;;;;;;
-58,44801961;-34,56400953;;;;;;;;;;;
-58,45478795;-34,56753653;;;;;;;;;;;
-58,44981658;-34,56506688;;;;;;;;;;;
-58,44620669;-34,56294272;;;;;;;;;;;
-58,45387676;-34,56700328;;;;;;;;;;;
-58,45567735;-34,56805702;;;;;;;;;;;
-58,44891779;-34,56453803;;;;;;;;;;;
-58,45657639;-34,56858321;;;;;;;;;;;
-58,45127432;-34,56568591;;;;;;;;;;;
-58,3589856;-34,63229133;;;;;;;;;;;
-59,56582726;-35,52634222;;;;;;;;;;;
-58,36154744;-34,6232842;;;;;;;;;;;
-59,56585846;-35,52632152;;;;;;;;;;;
-58,47065505;-34,65284089;;;;;;;;;;;
-58,40950054;-34,58822677;;;;;;;;;;;
-58,40903144;-34,58755895;;;;;;;;;;;
-58,40558707;-34,58234157;;;;;;;;;;;
-58,40518709;-34,5815613;;;;;;;;;;;
-58,41239341;-34,59175047;;;;;;;;;;;
-58,41119145;-34,59034642;;;;;;;;;;;
-58,40804104;-34,58614883;;;;;;;;;;;
-58,41288042;-34,59231927;;;;;;;;;;;
-58,41439613;-34,59405358;;;;;;;;;;;
-58,41352554;-34,59307272;;;;;;;;;;;
-58,40709464;-34,58479817;;;;;;;;;;;
-58,43292615;-34,60874835;;;;;;;;;;;
-58,44012092;-34,60879732;;;;;;;;;;;
-58,4230379;-34,60859893;;;;;;;;;;;
-58,43870653;-34,60879732;;;;;;;;;;;
-58,41606734;-34,60853545;;;;;;;;;;;
-58,41750984;-34,60853839;;;;;;;;;;;
-58,41879085;-34,60853739;;;;;;;;;;;
-58,43612475;-34,60877924;;;;;;;;;;;
-58,42467867;-34,60863003;;;;;;;;;;;
-58,44145133;-34,60880728;;;;;;;;;;;
-58,43730268;-34,60879063;;;;;;;;;;;
-58,42153989;-34,60857054;;;;;;;;;;;
-58,4424049;-34,60825146;;;;;;;;;;;
-58,4347315;-34,60873142;;;;;;;;;;;
-58,4277408;-34,60870208;;;;;;;;;;;
-58,42624883;-34,60866791;;;;;;;;;;;
-58,43047563;-34,60872454;;;;;;;;;;;
-58,42006299;-34,60854249;;;;;;;;;;;
-58,44374226;-34,60803435;;;;;;;;;;;
-58,42919206;-34,60873377;;;;;;;;;;;
-58,47607189;-34,6389335;;;;;;;;;;;
-58,50626258;-34,66275691;;;;;;;;;;;
-58,49176803;-34,65147897;;;;;;;;;;;
-58,47349196;-34,63730718;;;;;;;;;;;
-58,49098526;-34,6508226;;;;;;;;;;;
-58,48662215;-34,64707651;;;;;;;;;;;
-58,50515875;-34,66183877;;;;;;;;;;;
-58,49256633;-34,65214837;;;;;;;;;;;
-58,47441504;-34,63791576;;;;;;;;;;;
-58,48940263;-34,64948428;;;;;;;;;;;
-58,48199462;-34,64306474;;;;;;;;;;;
-58,49574071;-34,65479336;;;;;;;;;;;
-58,49019552;-34,65015855;;;;;;;;;;;
-58,48815799;-34,64841164;;;;;;;;;;;
-58,47992821;-34,641302;;;;;;;;;;;
-58,47867501;-34,6405323;;;;;;;;;;;
-58,49724621;-34,6560476;;;;;;;;;;;
-58,50311042;-34,66013473;;;;;;;;;;;
-58,47740821;-34,63975427;;;;;;;;;;;
-58,49415153;-34,65346918;;;;;;;;;;;
-58,50865212;-34,66474746;;;;;;;;;;;
-58,49978727;-34,65816836;;;;;;;;;;;
-58,48456874;-34,64529131;;;;;;;;;;;
-58,47241666;-34,63698634;;;;;;;;;;;
-58,49494526;-34,65413053;;;;;;;;;;;
-58,48713551;-34,64752276;;;;;;;;;;;
-58,35806544;-34,64256394;;;;;;;;;;;
-58,36094439;-34,62541714;;;;;;;;;;;
-58,37344028;-34,65581805;;;;;;;;;;;
-58,36030258;-34,63898124;;;;;;;;;;;
-58,35705085;-34,62794349;;;;;;;;;;;
-58,36768471;-34,64995325;;;;;;;;;;;
-58,49185973;-34,55046754;;;;;;;;;;;
-58,48285032;-34,56327024;;;;;;;;;;;
-58,48697335;-34,55748467;;;;;;;;;;;
-58,48751943;-34,5566956;;;;;;;;;;;
-58,48067415;-34,56663522;;;;;;;;;;;
-58,48530077;-34,55993989;;;;;;;;;;;
-58,48434058;-34,56131699;;;;;;;;;;;
-58,48212934;-34,56422671;;;;;;;;;;;
-58,49130836;-34,55125001;;;;;;;;;;;
-58,48362567;-34,56225305;;;;;;;;;;;
-58,431756;-34,57435416;;;;;;;;;;;
-58,42733131;-34,57283145;;;;;;;;;;;
-58,43994039;-34,57854692;;;;;;;;;;;
-58,44251077;-34,58093877;;;;;;;;;;;
-58,44600803;-34,58868389;;;;;;;;;;;
-58,44864862;-34,59264607;;;;;;;;;;;
-58,44154469;-34,58003978;;;;;;;;;;;
-58,45170541;-34,59520919;;;;;;;;;;;
-58,4377548;-34,57678652;;;;;;;;;;;
-58,44440108;-34,58319173;;;;;;;;;;;
-58,4468041;-34,5909813;;;;;;;;;;;
-59,56631043;-35,52602057;;;;;;;;;;;
-59,56647025;-35,5259137;;;;;;;;;;;
-58,46804844;-34,62390836;;;;;;;;;;;
-58,46519569;-34,62310427;;;;;;;;;;;
-58,46279441;-34,6222116;;;;;;;;;;;
-58,46663607;-34,62347579;;;;;;;;;;;
-58,48549838;-34,62861282;;;;;;;;;;;
-58,43810674;-34,60058264;;;;;;;;;;;
-58,43647854;-34,60223007;;;;;;;;;;;
-58,48167834;-34,66320669;;;;;;;;;;;
-58,486427;-34,66727829;;;;;;;;;;;
-58,4577499;-34,56409205;;;;;;;;;;;
-58,45394706;-34,56184712;;;;;;;;;;;
-58,44024483;-34,55368188;;;;;;;;;;;
-58,45864083;-34,56461548;;;;;;;;;;;
-58,43910998;-34,55301059;;;;;;;;;;;
-58,46573872;-34,56880521;;;;;;;;;;;
-58,45486892;-34,56239438;;;;;;;;;;;
-58,40458554;-34,59607337;;;;;;;;;;;
-58,40631424;-34,59965699;;;;;;;;;;;
-59,56582668;-35,5263426;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-58,41805881;-34,59277286;;;;;;;;;;;
-59,56646148;-35,52590284;;;;;;;;;;;
-58,46053125;-34,5807722;;;;;;;;;;;
-58,45953437;-34,57322196;;;;;;;;;;;
-58,45762886;-34,56899835;;;;;;;;;;;
-58,46604784;-34,59108795;;;;;;;;;;;
-58,4599004;-34,57685619;;;;;;;;;;;
-58,46053382;-34,58295027;;;;;;;;;;;
-58,45880115;-34,57200874;;;;;;;;;;;
-58,46053514;-34,58404613;;;;;;;;;;;
-58,45986767;-34,57564737;;;;;;;;;;;
-58,46053258;-34,58185328;;;;;;;;;;;
-58,45979894;-34,57425607;;;;;;;;;;;
-58,45985075;-34,57502123;;;;;;;;;;;
-58,45817147;-34,57086721;;;;;;;;;;;
-58,46052993;-34,5796669;;;;;;;;;;;
-58,51364109;-34,63159096;;;;;;;;;;;
-58,50683521;-34,59714792;;;;;;;;;;;
-58,44017555;-34,63356073;;;;;;;;;;;
-58,4431734;-34,62808395;;;;;;;;;;;
-58,43859218;-34,63597347;;;;;;;;;;;
-58,44093033;-34,63259008;;;;;;;;;;;
-58,39066564;-34,63152845;;;;;;;;;;;
-58,39179797;-34,61149868;;;;;;;;;;;
-58,39092851;-34,62932697;;;;;;;;;;;
-58,39162591;-34,6202234;;;;;;;;;;;
-58,39167844;-34,61687762;;;;;;;;;;;
-58,39143457;-34,62398721;;;;;;;;;;;
-58,39133221;-34,6252273;;;;;;;;;;;
-58,3916692;-34,61910821;;;;;;;;;;;
-58,39118948;-34,62704273;;;;;;;;;;;
-58,39155695;-34,62155873;;;;;;;;;;;
-58,39166191;-34,61569914;;;;;;;;;;;
-58,39176009;-34,61266212;;;;;;;;;;;
-58,39124547;-34,62633149;;;;;;;;;;;
-58,39078623;-34,63051697;;;;;;;;;;;
-58,39053004;-34,63266472;;;;;;;;;;;
-59,56646092;-35,52590317;;;;;;;;;;;
-58,39168004;-34,61491598;;;;;;;;;;;
-58,39187843;-34,61033955;;;;;;;;;;;
-58,35624003;-34,61789133;;;;;;;;;;;
-58,44851665;-34,61702571;;;;;;;;;;;
-58,43018975;-34,59980384;;;;;;;;;;;
-58,42922193;-34,59899877;;;;;;;;;;;
-58,43103992;-34,60074873;;;;;;;;;;;
-58,42644131;-34,59789914;;;;;;;;;;;
-58,42798943;-34,59842341;;;;;;;;;;;
-58,41076382;-34,62157161;;;;;;;;;;;
-58,40088703;-34,61973307;;;;;;;;;;;
-58,38064525;-34,61851799;;;;;;;;;;;
-58,38064525;-34,61851799;;;;;;;;;;;
-58,37302321;-34,61850273;;;;;;;;;;;
-58,42052438;-34,62282734;;;;;;;;;;;
-58,41927763;-34,62270239;;;;;;;;;;;
-58,40478536;-34,62019613;;;;;;;;;;;
-58,37585374;-34,61853958;;;;;;;;;;;
-58,41794544;-34,62259127;;;;;;;;;;;
-58,3932136;-34,61949833;;;;;;;;;;;
-58,40624749;-34,62055119;;;;;;;;;;;
-58,37983935;-34,61850054;;;;;;;;;;;
-58,40757472;-34,62087343;;;;;;;;;;;
-58,38147109;-34,61853446;;;;;;;;;;;
-58,39994193;-34,61969335;;;;;;;;;;;
-58,41494829;-34,62227716;;;;;;;;;;;
-58,39744405;-34,61959935;;;;;;;;;;;
-58,37436527;-34,61851618;;;;;;;;;;;
-58,37730738;-34,61855244;;;;;;;;;;;
-58,38742238;-34,61878676;;;;;;;;;;;
-58,38298135;-34,61858046;;;;;;;;;;;
-58,38586779;-34,61868346;;;;;;;;;;;
-58,41243916;-34,62188226;;;;;;;;;;;
-58,38429655;-34,61861865;;;;;;;;;;;
-58,39027689;-34,61898329;;;;;;;;;;;
-58,38891703;-34,61887156;;;;;;;;;;;
-59,56646118;-35,52590338;;;;;;;;;;;
-58,37753657;-34,64458751;;;;;;;;;;;
-58,5133458;-34,60561104;;;;;;;;;;;
-58,51137784;-34,59437328;;;;;;;;;;;
-58,45177863;-34,63415104;;;;;;;;;;;
-58,3959892;-34,58167573;;;;;;;;;;;
-58,44402283;-34,54750485;;;;;;;;;;;
-58,44402283;-34,54750485;;;;;;;;;;;
-58,4516738;-34,54635312;;;;;;;;;;;
-58,39312555;-34,58301386;;;;;;;;;;;
-58,4299774;-34,55720853;;;;;;;;;;;
-58,40760925;-34,57450518;;;;;;;;;;;
-58,40760925;-34,57450518;;;;;;;;;;;
-58,40021959;-34,57964781;;;;;;;;;;;
-58,40580402;-34,57579373;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-58,42735708;-34,55928354;;;;;;;;;;;
-58,41990799;-34,56499063;;;;;;;;;;;
-58,43674282;-34,55161028;;;;;;;;;;;
-58,44877522;-34,54678951;;;;;;;;;;;
-58,43756634;-34,55065888;;;;;;;;;;;
-58,43465545;-34,55359415;;;;;;;;;;;
-58,44219364;-34,54777456;;;;;;;;;;;
-58,40263539;-34,57822204;;;;;;;;;;;
-58,44948795;-34,54668219;;;;;;;;;;;
-58,40487521;-34,57655014;;;;;;;;;;;
-58,40344059;-34,57762404;;;;;;;;;;;
-58,41211595;-34,57163766;;;;;;;;;;;
-58,40141723;-34,57894644;;;;;;;;;;;
-58,39811256;-34,58070186;;;;;;;;;;;
-58,43257485;-34,58088653;;;;;;;;;;;
-58,37510591;-34,60572986;;;;;;;;;;;
-58,37516574;-34,60456362;;;;;;;;;;;
-58,37533442;-34,6010489;;;;;;;;;;;
-58,3753676;-34,59987327;;;;;;;;;;;
-58,4602255;-34,57829538;;;;;;;;;;;
-58,45798346;-34,58075578;;;;;;;;;;;
-58,46318767;-34,5751053;;;;;;;;;;;
-58,45482891;-34,58423059;;;;;;;;;;;
-58,45890257;-34,57974565;;;;;;;;;;;
-58,45396573;-34,58518167;;;;;;;;;;;
-58,45220688;-34,58711712;;;;;;;;;;;
-58,45311106;-34,58612282;;;;;;;;;;;
-58,45577049;-34,58319401;;;;;;;;;;;
-58,45670711;-34,58216335;;;;;;;;;;;
-58,46160586;-34,57683743;;;;;;;;;;;
-58,46237665;-34,57603207;;;;;;;;;;;
-58,43109277;-34,62093134;;;;;;;;;;;
-58,45160592;-34,61176273;;;;;;;;;;;
-58,46029697;-34,61515527;;;;;;;;;;;
-58,45025936;-34,61123245;;;;;;;;;;;
-58,43107377;-34,58674675;;;;;;;;;;;
-58,45266991;-34,57530314;;;;;;;;;;;
-58,45510579;-34,57399957;;;;;;;;;;;
-58,44723976;-34,57772203;;;;;;;;;;;
-58,45793469;-34,57248547;;;;;;;;;;;
-58,42185572;-34,56859481;;;;;;;;;;;
-58,50672242;-34,59036094;;;;;;;;;;;
-58,44014286;-34,60583996;;;;;;;;;;;
-58,43797639;-34,60495909;;;;;;;;;;;
-58,43661764;-34,60428281;;;;;;;;;;;
-58,4351499;-34,60357437;;;;;;;;;;;
-58,44160097;-34,60623847;;;;;;;;;;;
-58,43928671;-34,60560521;;;;;;;;;;;
-58,44298124;-34,60661174;;;;;;;;;;;
-58,43386732;-34,60293525;;;;;;;;;;;
-58,44416838;-34,60692229;;;;;;;;;;;
-58,40970155;-34,59279166;;;;;;;;;;;
-58,41341479;-34,60511836;;;;;;;;;;;
-58,41280646;-34,60251102;;;;;;;;;;;
-58,40910172;-34,5917099;;;;;;;;;;;
-58,41022934;-34,59374338;;;;;;;;;;;
-58,41115448;-34,59541149;;;;;;;;;;;
-58,41212659;-34,59929555;;;;;;;;;;;
-58,4136473;-34,60611607;;;;;;;;;;;
-58,41228143;-34,60024288;;;;;;;;;;;
-58,48836777;-34,56587358;;;;;;;;;;;
-58,49272764;-34,56014453;;;;;;;;;;;
-58,48608334;-34,56846021;;;;;;;;;;;
-58,48524401;-34,5694063;;;;;;;;;;;
-58,49099075;-34,56265126;;;;;;;;;;;
-58,49004279;-34,56401108;;;;;;;;;;;
-58,48740509;-34,5669538;;;;;;;;;;;
-58,48928958;-34,5648433;;;;;;;;;;;
-58,36662046;-34,62402662;;;;;;;;;;;
-58,36975638;-34,62415906;;;;;;;;;;;
-58,37267351;-34,62432268;;;;;;;;;;;
-58,37547591;-34,62456254;;;;;;;;;;;
-58,39216262;-34,62726225;;;;;;;;;;;
-58,37119242;-34,62423586;;;;;;;;;;;
-58,36550881;-34,62392394;;;;;;;;;;;
-58,37901281;-34,62608323;;;;;;;;;;;
-58,36806351;-34,62407085;;;;;;;;;;;
-58,37403284;-34,62443509;;;;;;;;;;;
-58,37675438;-34,62511283;;;;;;;;;;;
-58,39429595;-34,62764108;;;;;;;;;;;
-58,38718512;-34,62711685;;;;;;;;;;;
-58,3828443;-34,62695822;;;;;;;;;;;
-58,38573247;-34,6270622;;;;;;;;;;;
-58,38435334;-34,62700864;;;;;;;;;;;
-58,38944102;-34,62720648;;;;;;;;;;;
-58,37801004;-34,62565414;;;;;;;;;;;
-58,3882988;-34,62716331;;;;;;;;;;;
-58,51756924;-34,6480252;;;;;;;;;;;
-58,48804985;-34,55592935;;;;;;;;;;;
-58,37066223;-34,62949228;;;;;;;;;;;
-58,37066223;-34,62949228;;;;;;;;;;;
-58,36944859;-34,62832169;;;;;;;;;;;
-58,37435279;-34,63332062;;;;;;;;;;;
-58,37066544;-34,62948768;;;;;;;;;;;
;;;;;;;;;;;;
-58,37193727;-34,6308029;;;;;;;;;;;
-58,37261143;-34,63150425;;;;;;;;;;;
-58,44374496;-34,56741702;;;;;;;;;;;
-58,44444516;-34,56820081;;;;;;;;;;;
-58,46482706;-34,59404203;;;;;;;;;;;
-58,42236959;-34,59028934;;;;;;;;;;;
-58,42315171;-34,59634717;;;;;;;;;;;
-58,42301222;-34,5953002;;;;;;;;;;;
-58,4237495;-34,60038785;;;;;;;;;;;
-58,42287028;-34,5941938;;;;;;;;;;;
-58,42392309;-34,6015994;;;;;;;;;;;
-58,42462956;-34,60727189;;;;;;;;;;;
-58,46376562;-34,62020474;;;;;;;;;;;
-58,46740699;-34,61399973;;;;;;;;;;;
-58,43394787;-34,58749509;;;;;;;;;;;
-58,42940626;-34,5833956;;;;;;;;;;;
-58,40938012;-34,6052453;;;;;;;;;;;
-58,42520071;-34,59350369;;;;;;;;;;;
-58,41383137;-34,5956057;;;;;;;;;;;
-58,41504883;-34,59559746;;;;;;;;;;;
-58,43928315;-34,58335344;;;;;;;;;;;
-58,4280353;-34,59142824;;;;;;;;;;;
-58,41853425;-34,59547061;;;;;;;;;;;
-58,43120968;-34,58938922;;;;;;;;;;;
-58,4331312;-34,58815525;;;;;;;;;;;
